Date [UTC], Time [UTC], Illuminance [lux], Temperature [°C], Humidity [%], CO2 [ppm], TVOC [ppb], Latitude [°], Longitude [°], Satellites [-], Speed [m/s], Altitude [m], Roll [°], Pitch [°], Heading [°], Wind speed [m/s], Wind angle [°], Wind temp. [°C]
2023-03-30, 12:48:42.468, 3239.78, 17.04, 48.96, 400, 696, 46.51872635, 6.56777048, 11, 0.01, 392.8, -1.0, -0.0, 4.3, 0.7, 253, 17
2023-03-30, 12:48:43.574, 3183.67, 17.07, 48.98, 400, 698, 46.51872635, 6.56777048, 11, 0.06, 392.8, -0.9, 0.0, 4.1, 0.5, 208, 17
2023-03-30, 12:48:44.683, 3108.01, 17.06, 48.94, 400, 696, 46.51872635, 6.56777334, 11, 0.11, 392.5, -0.9, 0.0, 4.1, 0.5, 181, 17
2023-03-30, 12:48:45.789, 3174.47, 17.07, 48.98, 400, 696, 46.51872635, 6.56777143, 10, 0.01, 392.6, -0.7, -0.1, 3.9, 0.6, 181, 17
2023-03-30, 12:48:46.895, 3193.82, 17.09, 48.94, 400, 707, 46.51872635, 6.56777143, 10, 0.02, 392.6, -0.8, -0.0, 4.0, 0.7, 181, 17
2023-03-30, 12:48:48.003, 3192.75, 17.07, 48.98, 400, 698, 46.51872635, 6.56777143, 11, 0.00, 392.5, -0.7, -0.1, 4.3, 0.9, 170, 17
2023-03-30, 12:48:49.110, 3210.54, 17.07, 48.93, 400, 682, 46.51872635, 6.56777334, 10, 0.03, 392.7, -0.9, -0.1, 4.2, 0.7, 168, 17
2023-03-30, 12:48:50.215, 3206.46, 17.10, 48.91, 400, 689, 46.51872635, 6.56777668, 11, 0.05, 392.6, -0.8, 0.2, 4.0, 0.7, 166, 17
2023-03-30, 12:48:51.323, 3203.78, 17.07, 48.88, 400, 694, 46.51872635, 6.56777954, 11, 0.01, 392.4, -0.8, 0.1, 4.1, 0.7, 171, 17
2023-03-30, 12:48:52.428, 3205.71, 17.11, 48.87, 400, 686, 46.51872635, 6.56778479, 11, 0.05, 392.4, -0.8, -0.0, 3.8, 0.7, 181, 17
2023-03-30, 12:48:53.536, 3204.37, 17.09, 48.85, 400, 690, 46.51872635, 6.56778479, 11, 0.06, 392.4, -1.0, 0.0, 4.1, 0.3, 114, 17
2023-03-30, 12:48:54.643, 3203.26, 17.07, 48.85, 400, 693, 46.51872635, 6.56778479, 11, 0.05, 392.4, -0.9, -0.1, 4.0, 0.8, 67, 17
2023-03-30, 12:48:55.748, 3195.55, 17.07, 48.86, 400, 686, 46.51872635, 6.56778479, 11, 0.04, 392.4, -0.7, 0.2, 4.3, 0.7, 71, 17
2023-03-30, 12:48:56.856, 3195.78, 17.09, 48.85, 400, 678, 46.51872635, 6.56778479, 11, 0.07, 392.4, -0.9, 0.0, 4.0, 0.8, 63, 17
2023-03-30, 12:48:57.963, 3198.52, 17.07, 48.81, 400, 691, 46.51872635, 6.56778479, 11, 0.07, 392.3, -0.9, 0.0, 4.3, 1.0, 68, 17
2023-03-30, 12:48:59.070, 3198.30, 17.07, 48.77, 400, 697, 46.51872635, 6.56778479, 11, 0.06, 392.3, -0.8, -0.1, 4.3, 1.2, 63, 17
2023-03-30, 12:49:00.176, 3203.71, 17.03, 48.75, 400, 685, 46.51872635, 6.56778669, 11, 0.07, 392.3, -0.9, 0.2, 4.2, 1.7, 70, 17
2023-03-30, 12:49:01.283, 3202.96, 17.06, 48.73, 400, 685, 46.51873398, 6.56778955, 11, 0.10, 392.3, -0.9, 0.1, 3.9, 1.0, 61, 17
2023-03-30, 12:49:02.389, 3203.26, 17.04, 48.72, 400, 688, 46.51872635, 6.56779480, 11, 0.05, 392.3, -0.7, 0.1, 4.2, 0.8, 85, 17
2023-03-30, 12:49:03.492, 3206.29, 17.06, 48.68, 400, 691, 46.51872635, 6.56779194, 11, 0.03, 392.4, -0.8, 0.1, 4.0, 1.0, 111, 17
2023-03-30, 12:49:04.596, 3208.74, 17.06, 48.69, 400, 687, 46.51872635, 6.56779671, 11, 0.01, 392.4, -0.9, -0.0, 4.0, 0.3, 126, 17
2023-03-30, 12:49:05.699, 3210.14, 17.09, 48.67, 400, 695, 46.51872635, 6.56780005, 10, 0.03, 392.5, -0.8, 0.3, 3.9, 0.1, 89, 17
2023-03-30, 12:49:06.804, 3211.55, 17.09, 48.68, 400, 697, 46.51872635, 6.56780291, 10, 0.04, 392.6, -0.8, -0.0, 3.8, 0.4, 181, 17
2023-03-30, 12:49:07.908, 3213.77, 17.09, 48.65, 400, 698, 46.51872635, 6.56780481, 11, 0.04, 392.7, -0.8, -0.0, 3.7, 0.9, 208, 17
2023-03-30, 12:49:09.012, 3215.69, 17.09, 48.70, 400, 692, 46.51872635, 6.56780720, 11, 0.04, 392.7, -0.8, 0.0, 4.0, 0.9, 192, 17
2023-03-30, 12:49:10.115, 3219.25, 17.10, 48.65, 400, 703, 46.51872635, 6.56780720, 11, 0.03, 392.8, -0.8, 0.1, 4.4, 0.5, 140, 17
2023-03-30, 12:49:11.224, 3221.47, 17.07, 48.64, 400, 692, 46.51872635, 6.56780815, 10, 0.02, 392.7, -0.9, 0.2, 4.1, 0.8, 296, 17
2023-03-30, 12:49:12.330, 3225.84, 17.04, 48.66, 400, 697, 46.51872635, 6.56781292, 10, 0.06, 392.9, -0.8, 0.1, 4.1, 1.0, 281, 17
2023-03-30, 12:49:13.436, 3225.39, 17.04, 48.66, 400, 699, 46.51872635, 6.56781530, 10, 0.02, 392.9, -0.9, 0.1, 3.7, 0.7, 181, 17
2023-03-30, 12:49:14.542, 3227.61, 17.04, 48.66, 400, 697, 46.51872635, 6.56781530, 10, 0.02, 393.1, -1.0, 0.0, 4.3, 1.2, 169, 17
2023-03-30, 12:49:15.648, 3234.66, 17.04, 48.64, 400, 694, 46.51872635, 6.56781530, 11, 0.01, 393.2, -0.8, 0.0, 3.6, 1.6, 149, 17
2023-03-30, 12:49:16.756, 3236.65, 17.06, 48.63, 400, 693, 46.51872635, 6.56781530, 10, 0.02, 393.3, -0.8, 0.3, 4.3, 1.0, 167, 17
2023-03-30, 12:49:17.861, 3241.02, 17.07, 48.68, 400, 686, 46.51872635, 6.56781626, 10, 0.03, 393.2, -0.7, -0.1, 4.0, 1.6, 198, 17
2023-03-30, 12:49:18.967, 3241.90, 17.04, 48.65, 400, 685, 46.51872635, 6.56781816, 11, 0.02, 393.2, -0.9, 0.0, 3.8, 1.2, 215, 17
2023-03-30, 12:49:20.075, 3248.50, 17.07, 48.67, 400, 687, 46.51872635, 6.56781816, 11, 0.02, 393.2, -0.8, 0.2, 3.6, 1.3, 212, 17
2023-03-30, 12:49:21.181, 3250.72, 17.09, 48.71, 400, 676, 46.51872635, 6.56781626, 10, 0.02, 393.3, -0.8, 0.0, 4.3, 1.4, 232, 17
2023-03-30, 12:49:22.313, 3254.04, 17.06, 48.64, 400, 671, 46.51872635, 6.56781626, 10, 0.02, 393.4, -0.8, 0.1, 3.9, 1.0, 231, 17
2023-03-30, 12:49:23.418, 3259.01, 17.06, 48.64, 400, 682, 46.51872635, 6.56781626, 10, 0.02, 393.6, -0.8, 0.2, 4.1, 0.5, 197, 17
2023-03-30, 12:49:24.521, 3258.78, 17.09, 48.63, 400, 687, 46.51872635, 6.56781626, 10, 0.02, 393.6, -0.9, 0.1, 3.9, 0.6, 102, 17
2023-03-30, 12:49:25.626, 3259.89, 17.09, 48.64, 400, 681, 46.51872635, 6.56781816, 9, 0.01, 393.6, -0.8, 0.3, 3.6, 1.2, 120, 17
2023-03-30, 12:49:26.731, 3263.22, 17.07, 48.60, 400, 682, 46.51872635, 6.56781626, 9, 0.02, 393.9, -0.8, 0.2, 3.9, 0.9, 114, 17
2023-03-30, 12:49:27.837, 3265.73, 17.07, 48.63, 400, 682, 46.51871872, 6.56781816, 10, 0.03, 394.0, -0.7, 0.2, 4.1, 1.1, 53, 17
2023-03-30, 12:49:28.944, 3267.72, 17.09, 48.58, 400, 685, 46.51871872, 6.56781626, 11, 0.01, 394.0, -0.8, 0.1, 3.9, 0.8, 17, 17
2023-03-30, 12:49:30.051, 3271.57, 17.07, 48.58, 400, 694, 46.51871872, 6.56781626, 11, 0.00, 394.0, -0.7, 0.2, 4.3, 0.7, 339, 17
2023-03-30, 12:49:31.157, 3274.09, 17.06, 48.59, 400, 709, 46.51872635, 6.56781816, 11, 0.03, 394.1, -0.8, 0.2, 4.3, 1.3, 318, 17
2023-03-30, 12:49:32.264, 3277.94, 17.03, 48.57, 400, 707, 46.51872635, 6.56781626, 11, 0.02, 394.2, -0.9, -0.1, 4.0, 1.3, 283, 17
2023-03-30, 12:49:33.370, 3281.79, 17.04, 48.52, 400, 719, 46.51872635, 6.56781626, 10, 0.02, 394.4, -0.9, 0.1, 4.1, 1.3, 226, 17
2023-03-30, 12:49:34.476, 3282.15, 17.06, 48.50, 400, 696, 46.51872635, 6.56781626, 11, 0.01, 394.5, -0.9, 0.1, 4.1, 1.1, 233, 17
2023-03-30, 12:49:35.583, 3286.29, 17.04, 48.51, 400, 711, 46.51872635, 6.56781530, 11, 0.02, 394.7, -0.8, 0.2, 4.0, 1.1, 247, 17
2023-03-30, 12:49:36.689, 3288.28, 17.04, 48.53, 400, 689, 46.51872635, 6.56781292, 10, 0.02, 394.9, -0.8, 0.1, 4.0, 0.8, 217, 17
2023-03-30, 12:49:37.792, 3292.43, 17.04, 48.51, 400, 682, 46.51872635, 6.56781006, 10, 0.01, 395.2, -0.9, 0.2, 4.1, 1.0, 181, 17
2023-03-30, 12:49:38.896, 3292.79, 17.09, 48.47, 400, 689, 46.51872635, 6.56780815, 10, 0.01, 395.4, -0.8, 0.3, 3.8, 1.1, 181, 17
2023-03-30, 12:49:39.999, 3290.93, 17.04, 48.52, 400, 680, 46.51872635, 6.56780815, 11, 0.00, 395.5, -0.8, 0.3, 4.6, 1.2, 212, 17
2023-03-30, 12:49:41.106, 3292.04, 17.09, 48.50, 400, 680, 46.51872635, 6.56780481, 10, 0.00, 395.6, -0.9, 0.1, 3.8, 1.4, 200, 17
2023-03-30, 12:49:42.210, 3293.73, 17.06, 48.54, 400, 669, 46.51872635, 6.56780005, 10, 0.05, 395.9, -0.8, 0.1, 4.0, 1.0, 204, 17
2023-03-30, 12:49:43.313, 3299.51, 17.07, 48.49, 400, 662, 46.51872635, 6.56779766, 10, 0.00, 396.1, -0.9, 0.0, 3.8, 0.6, 269, 17
2023-03-30, 12:49:44.418, 3293.34, 17.07, 48.49, 400, 655, 46.51872635, 6.56779480, 10, 0.03, 396.1, -0.6, 0.0, 4.3, 0.3, 241, 17
2023-03-30, 12:49:45.524, 3271.61, 17.10, 48.51, 400, 659, 46.51871872, 6.56779671, 10, 0.06, 396.2, -0.8, 0.0, 4.1, 0.6, 198, 17
2023-03-30, 12:49:46.630, 3104.03, 17.10, 48.50, 400, 672, 46.51872635, 6.56779194, 10, 0.03, 396.6, -0.9, 0.2, 4.2, 1.0, 228, 17
2023-03-30, 12:49:47.737, 1646.07, 17.11, 48.52, 400, 662, 46.51872635, 6.56778860, 10, 0.05, 396.7, -0.8, 0.2, 3.9, 1.1, 226, 17
2023-03-30, 12:50:34.376, 2790.88, 17.02, 48.73, 400, 675, 46.51871109, 6.56772852, 11, 0.02, 398.0, -1.7, 1.4, 317.0, 0.3, 325, 17
2023-03-30, 12:50:35.484, 1935.36, 17.03, 48.74, 400, 686, 46.51869965, 6.56772375, 11, 0.02, 398.2, -1.8, 1.3, 316.9, 1.0, 218, 17
2023-03-30, 12:50:36.591, 4042.20, 17.00, 48.72, 400, 681, 46.51869965, 6.56772852, 11, 0.03, 398.3, -1.7, 1.3, 317.3, 1.1, 198, 17
2023-03-30, 12:50:37.697, 3186.74, 17.02, 48.73, 400, 677, 46.51869202, 6.56772661, 11, 0.04, 398.3, -1.7, 1.4, 317.0, 1.0, 189, 17
2023-03-30, 12:50:38.803, 3187.07, 17.06, 48.73, 400, 665, 46.51869202, 6.56771946, 11, 0.06, 398.2, -1.7, 1.4, 317.8, 1.1, 185, 17
2023-03-30, 12:50:39.910, 3187.20, 17.04, 48.72, 400, 659, 46.51869202, 6.56771946, 11, 0.02, 398.2, -1.7, 1.4, 316.5, 0.8, 181, 17
2023-03-30, 12:50:41.017, 3195.42, 17.03, 48.74, 400, 656, 46.51869202, 6.56771851, 11, 0.01, 398.3, -1.7, 1.4, 318.4, 0.9, 346, 17
2023-03-30, 12:50:42.123, 3202.90, 16.99, 48.70, 400, 657, 46.51868439, 6.56771564, 11, 0.02, 398.5, -1.7, 1.5, 317.7, 1.3, 28, 17
2023-03-30, 12:50:43.230, 3206.23, 16.96, 48.71, 400, 663, 46.51868439, 6.56771564, 11, 0.01, 398.6, -1.7, 1.3, 315.9, 1.2, 21, 17
2023-03-30, 12:50:44.335, 3211.48, 16.95, 48.65, 400, 672, 46.51867676, 6.56771135, 11, 0.01, 398.8, -1.7, 1.3, 317.6, 2.3, 5, 17
2023-03-30, 12:50:45.441, 3216.74, 16.95, 48.66, 400, 671, 46.51867676, 6.56771564, 11, 0.03, 398.9, -1.7, 1.5, 318.6, 2.5, 9, 17
2023-03-30, 12:50:46.546, 3224.73, 16.90, 48.64, 400, 671, 46.51867676, 6.56771135, 11, 0.02, 399.1, -1.8, 1.5, 318.2, 2.3, 4, 17
2023-03-30, 12:50:47.654, 3226.79, 16.90, 48.58, 400, 671, 46.51866913, 6.56771326, 11, 0.03, 399.5, -1.6, 1.3, 317.6, 1.7, 30, 17
2023-03-30, 12:50:48.762, 3237.46, 16.90, 48.62, 400, 665, 46.51866913, 6.56771040, 11, 0.02, 399.6, -1.7, 1.3, 318.4, 1.0, 52, 17
2023-03-30, 12:50:49.868, 3239.00, 16.89, 48.58, 400, 669, 46.51866913, 6.56770849, 11, 0.01, 399.7, -1.7, 1.3, 317.6, 1.0, 24, 17
2023-03-30, 12:50:50.974, 3246.41, 16.86, 48.58, 400, 672, 46.51866913, 6.56770849, 11, 0.01, 399.7, -1.7, 1.3, 317.5, 1.2, 48, 17
2023-03-30, 12:50:52.084, 3242.98, 16.89, 48.59, 400, 677, 46.51866913, 6.56770325, 11, 0.02, 399.9, -1.7, 1.4, 317.4, 1.0, 89, 17
2023-03-30, 12:50:53.189, 3256.92, 16.92, 48.58, 400, 671, 46.51866913, 6.56769609, 11, 0.06, 400.0, -1.8, 1.4, 318.6, 1.3, 13, 17
2023-03-30, 12:50:54.296, 3253.72, 16.87, 48.59, 400, 671, 46.51866913, 6.56769609, 11, 0.01, 400.0, -1.7, 1.4, 317.8, 2.2, 11, 17
2023-03-30, 12:50:55.400, 3260.08, 16.85, 48.60, 400, 677, 46.51866913, 6.56769609, 11, 0.02, 400.0, -1.7, 1.4, 317.2, 2.9, 21, 17
2023-03-30, 12:50:56.534, 3264.52, 16.85, 48.58, 400, 668, 46.51866913, 6.56769609, 11, 0.01, 400.0, -1.9, 1.3, 317.1, 3.2, 22, 17
2023-03-30, 12:50:57.635, 3275.72, 16.85, 48.62, 400, 675, 46.51866913, 6.56769609, 11, 0.05, 400.0, -1.6, 1.4, 317.7, 2.9, 24, 17
2023-03-30, 12:50:58.737, 3279.47, 16.82, 48.63, 400, 661, 46.51866913, 6.56769609, 11, 0.01, 400.0, -1.8, 1.4, 317.6, 1.8, 33, 17
2023-03-30, 12:50:59.839, 3285.54, 16.83, 48.63, 400, 671, 46.51866913, 6.56769800, 11, 0.02, 400.3, -1.6, 1.4, 317.6, 1.5, 44, 17
2023-03-30, 12:51:00.947, 3286.72, 16.80, 48.66, 400, 665, 46.51866913, 6.56769609, 11, 0.01, 400.4, -1.6, 1.5, 318.6, 1.8, 38, 17
2023-03-30, 12:51:02.052, 3290.11, 16.82, 48.61, 400, 672, 46.51866913, 6.56769609, 11, 0.01, 400.6, -1.6, 1.6, 317.7, 1.5, 26, 17
2023-03-30, 12:51:03.156, 3290.70, 16.79, 48.69, 400, 671, 46.51867676, 6.56769323, 11, 0.03, 401.0, -1.7, 1.3, 317.8, 1.6, 19, 17
2023-03-30, 12:51:04.259, 3300.56, 16.80, 48.70, 400, 666, 46.51866913, 6.56769609, 11, 0.04, 401.2, -1.6, 1.4, 317.2, 1.1, 24, 17
2023-03-30, 12:51:05.364, 3304.18, 16.83, 48.73, 400, 665, 46.51867676, 6.56769323, 11, 0.02, 401.4, -1.6, 1.4, 316.9, 0.7, 44, 17
2023-03-30, 12:51:06.471, 3306.99, 16.83, 48.76, 400, 680, 46.51866913, 6.56769514, 11, 0.02, 401.7, -1.8, 1.5, 317.7, 1.0, 46, 17
2023-03-30, 12:51:07.578, 3311.65, 16.82, 48.80, 400, 671, 46.51867676, 6.56769180, 11, 0.03, 401.8, -1.6, 1.4, 316.9, 0.5, 89, 17
2023-03-30, 12:51:08.684, 3315.80, 16.85, 48.76, 400, 673, 46.51866913, 6.56769323, 11, 0.02, 402.1, -1.7, 1.3, 317.2, 1.2, 0, 17
2023-03-30, 12:51:09.791, 3318.61, 16.82, 48.82, 400, 680, 46.51866913, 6.56769180, 11, 0.02, 402.2, -1.7, 1.4, 317.6, 1.8, 0, 17
2023-03-30, 12:51:10.899, 3323.05, 16.83, 48.85, 400, 682, 46.51866913, 6.56768799, 11, 0.04, 402.2, -1.7, 1.5, 317.3, 1.4, 355, 17
2023-03-30, 12:51:12.005, 3327.19, 16.83, 48.81, 400, 678, 46.51866913, 6.56768990, 11, 0.01, 402.2, -1.7, 1.3, 318.1, 0.4, 114, 17
2023-03-30, 12:51:13.111, 3330.81, 16.86, 48.88, 400, 673, 46.51866913, 6.56769180, 11, 0.02, 402.2, -1.8, 1.4, 318.6, 0.1, 0, 17
2023-03-30, 12:51:14.219, 3335.78, 16.89, 48.84, 400, 679, 46.51866913, 6.56768799, 11, 0.04, 402.3, -1.8, 1.4, 318.3, 0.7, 0, 17
2023-03-30, 12:51:15.324, 3339.40, 16.87, 48.87, 400, 678, 46.51866913, 6.56768799, 11, 0.01, 402.3, -1.7, 1.6, 317.7, 1.0, 24, 17
2023-03-30, 12:51:16.431, 3341.91, 16.89, 48.87, 400, 686, 46.51866913, 6.56769180, 11, 0.01, 402.3, -1.7, 1.3, 317.6, 1.2, 20, 17
2023-03-30, 12:51:17.537, 3331.08, 16.86, 48.85, 400, 672, 46.51866913, 6.56769180, 11, 0.01, 402.3, -1.8, 1.3, 316.7, 1.2, 13, 17
2023-03-30, 12:51:18.645, 525.47, 16.83, 48.86, 400, 675, 46.51866913, 6.56769514, 11, 0.03, 402.8, -1.7, 1.6, 318.1, 0.7, 0, 17
2023-03-30, 12:59:30.389, 2370.72, 16.66, 49.40, 400, 667, 46.52037811, 6.56777048, 12, 0.03, 382.8, -1.3, -1.1, 2.7, 1.4, 224, 17
2023-03-30, 12:59:31.495, 2364.36, 16.69, 49.43, 400, 681, 46.52037811, 6.56776619, 12, 0.03, 382.4, -1.2, -1.3, 2.8, 1.2, 240, 17
2023-03-30, 12:59:32.603, 2393.57, 16.69, 49.48, 400, 672, 46.52037811, 6.56776333, 12, 0.11, 382.1, -1.4, -1.4, 1.9, 0.8, 233, 17
2023-03-30, 12:59:33.711, 2400.92, 16.69, 49.48, 400, 672, 46.52037811, 6.56776142, 12, 0.08, 381.8, -1.4, -1.5, 2.7, 1.0, 224, 17
2023-03-30, 12:59:34.817, 2352.45, 16.66, 49.53, 400, 677, 46.52037811, 6.56776047, 12, 0.06, 381.8, -1.4, -1.5, 1.3, 0.9, 249, 17
2023-03-30, 12:59:35.925, 2303.49, 16.66, 49.52, 400, 666, 46.52037811, 6.56776047, 12, 0.09, 381.8, -1.2, -1.5, 2.0, 1.1, 290, 17
2023-03-30, 12:59:37.033, 2240.08, 16.66, 49.49, 400, 671, 46.52037811, 6.56775808, 12, 0.02, 381.8, -1.4, -1.4, 2.4, 0.4, 252, 17
2023-03-30, 12:59:38.140, 2204.91, 16.69, 49.48, 400, 668, 46.52038574, 6.56775284, 12, 0.05, 381.8, -1.4, -1.4, 2.1, 0.4, 165, 17
2023-03-30, 12:59:39.247, 2195.69, 16.65, 49.48, 400, 676, 46.52038574, 6.56774712, 12, 0.13, 381.7, -1.3, -1.4, 2.1, 0.9, 247, 17
2023-03-30, 12:59:40.354, 2202.96, 16.66, 49.41, 400, 665, 46.52038574, 6.56773758, 12, 0.23, 381.7, -1.3, -1.4, 2.1, 1.2, 233, 17
2023-03-30, 12:59:41.459, 2227.35, 16.62, 49.42, 400, 676, 46.52039337, 6.56772852, 12, 0.12, 381.7, -1.4, -1.5, 1.9, 2.1, 266, 17
2023-03-30, 12:59:42.564, 2231.76, 16.63, 49.40, 400, 675, 46.52040863, 6.56771135, 12, 0.05, 381.7, -1.3, -1.4, 2.0, 2.2, 251, 17
2023-03-30, 12:59:43.668, 2286.92, 16.62, 49.37, 400, 661, 46.52040863, 6.56770515, 12, 0.08, 381.7, -1.3, -1.6, 1.8, 2.3, 265, 17
2023-03-30, 12:59:44.772, 2373.99, 16.60, 49.36, 400, 662, 46.52042007, 6.56769800, 12, 0.11, 381.7, -1.2, -1.4, 2.0, 2.6, 269, 17
2023-03-30, 12:59:45.877, 2457.63, 16.59, 49.37, 400, 649, 46.52042007, 6.56769514, 12, 0.11, 381.8, -1.2, -1.5, 2.3, 1.8, 267, 17
2023-03-30, 12:59:46.980, 2497.86, 16.60, 49.37, 400, 661, 46.52042770, 6.56768990, 12, 0.12, 381.8, -1.3, -1.5, 2.1, 1.5, 269, 17
2023-03-30, 12:59:48.086, 2549.02, 16.60, 49.38, 400, 660, 46.52042770, 6.56768703, 12, 0.13, 381.8, -1.3, -1.6, 2.1, 1.2, 267, 17
2023-03-30, 12:59:49.191, 2539.47, 16.59, 49.41, 400, 658, 46.52042770, 6.56768179, 12, 0.13, 381.9, -1.4, -1.4, 2.2, 1.2, 276, 17
2023-03-30, 12:59:50.297, 2490.02, 16.60, 49.36, 400, 652, 46.52043533, 6.56767368, 12, 0.12, 382.1, -1.4, -1.5, 2.3, 1.3, 281, 17
2023-03-30, 12:59:51.403, 2389.98, 16.62, 49.37, 400, 656, 46.52043533, 6.56767368, 12, 0.09, 382.1, -1.4, -1.5, 2.6, 0.7, 269, 17
2023-03-30, 12:59:52.509, 2282.68, 16.60, 49.41, 400, 649, 46.52043533, 6.56766891, 12, 0.16, 382.2, -1.4, -1.5, 1.9, 0.7, 269, 17
2023-03-30, 12:59:53.615, 2230.37, 16.63, 49.36, 400, 658, 46.52044296, 6.56766129, 11, 0.07, 382.3, -1.3, -1.5, 1.9, 0.4, 181, 17
2023-03-30, 12:59:55.909, 1924.62, 16.65, 49.44, 400, 660, 46.52044296, 6.56766033, 12, 0.06, 382.3, -1.3, -1.3, 2.7, 0.4, 252, 17
2023-03-30, 13:00:44.115, 989.97, 16.75, 49.58, 400, 717, 46.52037048, 6.56765556, 12, 0.04, 382.8, -2.1, -0.7, 0.6, 0.3, 89, 17
2023-03-30, 13:00:45.219, 1000.17, 16.75, 49.58, 400, 709, 46.52037048, 6.56765556, 12, 0.01, 382.8, -2.0, -0.9, 1.3, 0.3, 107, 17
2023-03-30, 13:00:46.324, 999.60, 16.75, 49.59, 400, 699, 46.52037048, 6.56765556, 12, 0.03, 382.8, -2.0, -0.8, 0.7, 0.4, 89, 17
2023-03-30, 13:00:47.432, 998.29, 16.73, 49.62, 400, 697, 46.52037048, 6.56765556, 12, 0.03, 382.8, -1.9, -0.8, 0.5, 0.2, 63, 17
2023-03-30, 13:00:48.539, 1004.41, 16.75, 49.59, 400, 737, 46.52037048, 6.56765556, 12, 0.05, 382.8, -1.9, -0.7, 0.3, 0.2, 63, 17
2023-03-30, 13:00:49.644, 1003.84, 16.72, 49.58, 400, 705, 46.52037048, 6.56765556, 12, 0.03, 382.7, -1.9, -0.9, 0.8, 0.2, 44, 17
2023-03-30, 13:00:50.752, 1008.66, 16.75, 49.58, 400, 729, 46.52037048, 6.56765556, 12, 0.03, 382.7, -1.8, -0.9, 0.8, 0.2, 44, 17
2023-03-30, 13:00:51.858, 1007.35, 16.76, 49.53, 400, 713, 46.52037048, 6.56765556, 12, 0.02, 382.7, -2.0, -0.9, 0.5, 0.2, 63, 17
2023-03-30, 13:00:52.965, 1008.09, 16.76, 49.56, 400, 735, 46.52037048, 6.56765556, 12, 0.01, 382.7, -2.1, -0.7, 1.0, 0.1, 0, 17
2023-03-30, 13:00:54.072, 1012.17, 16.80, 49.56, 400, 757, 46.52037048, 6.56765556, 12, 0.01, 382.7, -1.9, -0.7, 1.1, 0.1, 44, 17
2023-03-30, 13:00:55.178, 1008.82, 16.76, 49.58, 400, 735, 46.52037048, 6.56765556, 11, 0.04, 382.7, -2.0, -0.8, 1.1, 0.1, 89, 17
2023-03-30, 13:00:56.285, 1010.86, 16.77, 49.53, 400, 788, 46.52037048, 6.56765556, 12, 0.01, 382.7, -1.9, -0.8, 0.7, 0.1, 89, 17
2023-03-30, 13:00:57.392, 1012.90, 16.77, 49.52, 400, 763, 46.52037048, 6.56765556, 12, 0.02, 382.7, -1.9, -0.9, 0.4, 0.2, 63, 17
2023-03-30, 13:00:58.499, 1011.60, 16.79, 49.57, 400, 721, 46.52037048, 6.56765556, 12, 0.02, 382.7, -1.9, -0.8, 0.5, 0.1, 24, 17
2023-03-30, 13:00:59.606, 1011.60, 16.82, 49.56, 400, 731, 46.52037048, 6.56765556, 12, 0.02, 382.7, -1.9, -0.8, 0.4, 0.1, 63, 17
2023-03-30, 13:01:00.712, 1009.56, 16.80, 49.52, 400, 737, 46.52037048, 6.56765556, 12, 0.02, 382.8, -2.0, -0.7, 0.3, 0.2, 24, 17
2023-03-30, 13:01:01.819, 1011.60, 16.79, 49.51, 400, 719, 46.52037048, 6.56765556, 12, 0.03, 382.8, -1.9, -0.8, 0.4, 0.1, 24, 17
2023-03-30, 13:01:02.925, 1012.33, 16.80, 49.51, 400, 723, 46.52037048, 6.56765556, 12, 0.03, 382.6, -1.8, -1.0, 0.8, 0.2, 32, 17
2023-03-30, 13:01:04.032, 1011.02, 16.77, 49.48, 400, 749, 46.52037048, 6.56765366, 12, 0.01, 382.5, -1.8, -1.0, 0.5, 0.1, 44, 17
2023-03-30, 13:01:05.134, 1012.33, 16.79, 49.45, 400, 745, 46.52036285, 6.56764841, 12, 0.03, 382.4, -1.9, -0.7, 360.0, 0.2, 337, 17
2023-03-30, 13:01:06.238, 1011.60, 16.82, 49.48, 400, 794, 46.52036285, 6.56764507, 12, 0.04, 382.3, -2.0, -0.9, 0.5, 0.2, 317, 17
2023-03-30, 13:01:07.342, 1008.25, 16.79, 49.48, 400, 707, 46.52035141, 6.56764126, 12, 0.04, 382.4, -2.0, -0.7, 0.2, 0.5, 276, 17
2023-03-30, 13:01:08.447, 1015.10, 16.82, 49.47, 400, 743, 46.52035141, 6.56764317, 12, 0.03, 382.4, -1.9, -0.7, 0.8, 0.4, 279, 17
2023-03-30, 13:01:09.551, 1015.27, 16.80, 49.46, 400, 757, 46.52034378, 6.56764317, 12, 0.05, 382.4, -2.0, -1.0, 0.9, 0.5, 317, 17
2023-03-30, 13:01:10.655, 1018.78, 16.80, 49.46, 400, 743, 46.52034378, 6.56764507, 12, 0.03, 382.7, -1.9, -1.0, 0.8, 0.5, 303, 17
2023-03-30, 13:01:11.758, 1024.32, 16.80, 49.50, 400, 737, 46.52034378, 6.56764507, 12, 0.02, 382.6, -2.0, -0.7, 1.0, 0.4, 269, 17
2023-03-30, 13:01:12.864, 1026.53, 16.82, 49.48, 400, 737, 46.52034378, 6.56764841, 12, 0.02, 382.7, -1.8, -0.8, 0.9, 0.3, 281, 17
2023-03-30, 13:01:13.970, 1023.18, 16.77, 49.47, 400, 753, 46.52035141, 6.56765032, 12, 0.01, 382.7, -1.9, -0.8, 0.6, 0.3, 310, 17
